index,open,high,low,close,volume,value
2021-10-01 00:00:00,52726000.0,52746000.0,52724000.0,52743000.0,1.4823275,78175259.59108
2021-10-01 00:01:00,52743000.0,52746000.0,52707000.0,52735000.0,2.77486944,146303344.65929
2021-10-01 00:02:00,52720000.0,52735000.0,52714000.0,52725000.0,3.74250304,197293019.79164
2021-10-01 00:03:00,52714000.0,52770000.0,52700000.0,52770000.0,3.22478067,170019259.75433
2021-10-01 00:04:00,52774000.0,52810000.0,52731000.0,52801000.0,2.49992043,131976823.67762
2021-10-01 00:05:00,52810000.0,52847000.0,52741000.0,52820000.0,2.56371819,135362699.98409
2021-10-01 00:06:00,52746000.0,52819000.0,52745000.0,52799000.0,1.38453477,73067698.72516
2021-10-01 00:07:00,52799000.0,52820000.0,52799000.0,52801000.0,1.44915962,76523485.32211
2021-10-01 00:08:00,52811000.0,52959000.0,52800000.0,52927000.0,9.33841069,493686862.72567
2021-10-01 00:09:00,52946000.0,53001000.0,52917000.0,53000000.0,19.46165084,1031098568.98897
2021-10-01 00:10:00,52998000.0,53050000.0,52979000.0,52980000.0,8.27703815,438840477.25426
2021-10-01 00:11:00,53000000.0,53006000.0,52894000.0,52902000.0,4.51239555,238995387.23997
2021-10-01 00:12:00,52902000.0,52915000.0,52835000.0,52851000.0,9.71452919,513622945.94331
2021-10-01 00:13:00,52851000.0,52867000.0,52832000.0,52839000.0,4.96917491,262561955.28995
2021-10-01 00:14:00,52840000.0,52915000.0,52837000.0,52915000.0,2.25949828,119467590.38452
2021-10-01 00:15:00,52915000.0,52928000.0,52844000.0,52868000.0,2.9784358,157504579.67336
2021-10-01 00:16:00,52867000.0,52914000.0,52867000.0,52914000.0,2.7953094,147867369.67872
2021-10-01 00:17:00,52914000.0,53003000.0,52909000.0,53003000.0,6.18440474,327520711.76055
2021-10-01 00:18:00,52999000.0,53013000.0,52999000.0,53000000.0,3.20839435,170059978.79661
2021-10-01 00:19:00,53000000.0,53005000.0,52954000.0,53005000.0,2.3930314,126822187.40079
2021-10-01 00:20:00,53005000.0,53013000.0,52954000.0,52954000.0,2.24795113,119118288.97495
2021-10-01 00:21:00,52954000.0,52991000.0,52953000.0,52977000.0,1.01684374,53860689.34275
2021-10-01 00:22:00,52977000.0,52999000.0,52957000.0,52978000.0,1.15377503,61127837.77492
2021-10-01 00:23:00,52979000.0,53050000.0,52979000.0,53047000.0,3.12660502,165758813.24995
2021-10-01 00:24:00,53050000.0,53061000.0,53032000.0,53061000.0,2.66427041,141351205.8957
2021-10-01 00:25:00,53060000.0,53065000.0,53051000.0,53055000.0,0.99823072,52961403.47878
2021-10-01 00:26:00,53052000.0,53095000.0,53051000.0,53092000.0,4.18751302,222248490.71848
2021-10-01 00:27:00,53092000.0,53150000.0,53092000.0,53149000.0,8.83208454,469017513.65568
2021-10-01 00:28:00,53122000.0,53165000.0,53122000.0,53160000.0,9.01763457,479326041.17244
2021-10-01 00:29:00,53153000.0,53160000.0,53103000.0,53103000.0,1.63953321,87091283.69956
2021-10-01 00:30:00,53103000.0,53114000.0,53055000.0,53089000.0,3.62210331,192338648.09596
2021-10-01 00:31:00,53082000.0,53089000.0,53051000.0,53082000.0,3.27991468,174053179.27589
2021-10-01 00:32:00,53082000.0,53121000.0,53044000.0,53100000.0,5.12718806,272134825.18158
2021-10-01 00:33:00,53100000.0,53139000.0,53052000.0,53055000.0,3.30202035,175253786.63424
2021-10-01 00:34:00,53055000.0,53082000.0,52953000.0,52953000.0,4.49737925,238474366.34354
2021-10-01 00:35:00,52997000.0,53029000.0,52915000.0,52950000.0,3.71910634,196940704.68118
2021-10-01 00:36:00,52979000.0,53033000.0,52944000.0,52979000.0,3.75250472,198918289.09396
2021-10-01 00:37:00,52979000.0,52979000.0,52850000.0,52894000.0,19.19437628,1015210554.18556
2021-10-01 00:38:00,52866000.0,52961000.0,52780000.0,52805000.0,12.8006033,676374088.97534
2021-10-01 00:39:00,52850000.0,52850000.0,52798000.0,52805000.0,2.23868164,118258756.82033
2021-10-01 00:40:00,52805000.0,52850000.0,52707000.0,52737000.0,11.18419579,590309657.90384
2021-10-01 00:41:00,52708000.0,52808000.0,52708000.0,52762000.0,2.55243243,134692922.10625
2021-10-01 00:42:00,52765000.0,52808000.0,52760000.0,52766000.0,0.95566306,50437610.69203
2021-10-01 00:43:00,52800000.0,52829000.0,52765000.0,52786000.0,1.77417756,93675996.94295
2021-10-01 00:44:00,52787000.0,52838000.0,52787000.0,52838000.0,4.06663906,214738474.08948
